payment_id,user_id,subscription_id,payment_date,amount_usd,currency,payment_status,payment_provider,failure_reason
2756,2426,1784,2025-07-21,13.49,TRY,success,card,
2757,2426,1784,2025-08-20,12.93,TRY,success,apple_pay,
2758,2426,1784,2025-09-19,12.68,TRY,success,google_pay,
2759,2426,1784,2025-10-19,12.61,TRY,success,bank_transfer,
2760,2426,1784,2025-11-18,12.7,TRY,success,card,
2761,2428,1785,2025-07-29,13.03,PLN,success,google_pay,
2762,2428,1785,2025-08-28,13.28,PLN,success,google_pay,
2763,2428,1785,2025-09-27,12.68,PLN,success,card,
2764,2428,1785,2025-10-27,13.32,PLN,success,card,
2765,2428,1785,2025-11-26,12.58,PLN,success,apple_pay,
2766,2428,1785,2025-11-29,12.58,PLN,refunded,apple_pay,
2767,2428,1785,2025-12-26,13.1,PLN,success,card,
2768,2430,1786,2025-12-26,12.53,RUB,success,card,
2769,2431,1787,2025-10-31,34.1,PLN,success,crypto,
2770,2431,1787,2025-11-09,34.1,PLN,refunded,crypto,
2771,2434,1788,2025-12-29,32.08,PLN,success,bank_transfer,
2772,2436,1790,2025-11-25,13.13,AMD,success,google_pay,
2773,2436,1790,2025-12-25,13.17,AMD,success,card,
2774,2437,1791,2025-11-27,32.85,RUB,success,apple_pay,
2775,2442,1794,2025-12-26,33.89,KZT,success,bank_transfer,
2776,2443,1795,2025-12-10,115.61,RUB,success,bank_transfer,
2777,2444,1796,2025-06-20,13.02,KZT,success,apple_pay,
2778,2444,1796,2025-07-20,12.91,KZT,success,google_pay,
2779,2444,1796,2025-08-19,13.4,KZT,success,bank_transfer,
2780,2444,1796,2025-09-18,12.86,KZT,success,card,
2781,2444,1796,2025-10-18,12.79,KZT,success,crypto,
2782,2444,1796,2025-11-17,13.34,KZT,success,apple_pay,
2783,2444,1796,2025-12-17,13.12,KZT,failed,card,card_declined
2784,2444,1796,2025-12-18,13.12,KZT,success,card,
2785,2449,1798,2025-06-29,119.03,TRY,success,apple_pay,
2786,2450,1799,2025-10-03,12.74,TRY,success,google_pay,
2787,2450,1799,2025-11-02,13.17,TRY,success,card,
2788,2451,1800,2025-10-04,13.22,EUR,success,card,
2789,2451,1800,2025-11-03,12.99,EUR,success,crypto,
2790,2451,1800,2025-12-03,13.43,EUR,success,bank_transfer,
2791,2453,1802,2025-03-05,13.2,PLN,success,card,
2792,2453,1802,2025-04-04,13.43,PLN,success,card,
2793,2453,1802,2025-05-04,13.21,PLN,success,card,
2794,2453,1802,2025-06-03,12.94,PLN,success,card,
2795,2453,1802,2025-07-03,12.76,PLN,success,card,
2796,2453,1802,2025-08-02,13.24,PLN,success,google_pay,
2797,2453,1802,2025-09-01,13.06,PLN,failed,card,card_declined
2798,2453,1802,2025-10-01,12.55,PLN,failed,bank_transfer,card_declined
2799,2453,1802,2025-10-04,12.55,PLN,success,bank_transfer,
2800,2453,1802,2025-10-31,13.11,PLN,success,google_pay,
2801,2453,1802,2025-11-30,13.13,PLN,success,card,
2802,2453,1802,2025-12-30,12.84,PLN,success,card,
2803,2454,1803,2025-10-18,117.73,EUR,success,card,
2804,2460,1809,2025-11-12,117.64,RUB,success,crypto,
2805,2463,1812,2025-05-16,13.3,TRY,success,card,
2806,2463,1812,2025-06-15,12.85,TRY,success,google_pay,
2807,2463,1812,2025-07-15,12.54,TRY,success,google_pay,
2808,2463,1812,2025-08-14,12.54,TRY,success,apple_pay,
2809,2463,1812,2025-09-13,12.81,TRY,success,apple_pay,
2810,2463,1812,2025-10-13,13.25,TRY,success,apple_pay,
2811,2463,1812,2025-11-12,12.62,TRY,success,bank_transfer,
2812,2463,1812,2025-12-12,12.65,TRY,success,apple_pay,
2813,2466,1814,2025-07-31,12.8,KZT,failed,bank_transfer,provider_error
2814,2466,1814,2025-08-06,12.8,KZT,success,bank_transfer,
2815,2466,1814,2025-08-30,13.29,KZT,success,card,
2816,2466,1814,2025-09-29,12.93,KZT,success,bank_transfer,
2817,2466,1814,2025-10-29,13.37,KZT,success,card,
2818,2466,1814,2025-11-28,13.28,KZT,success,card,
2819,2466,1814,2025-12-28,12.75,KZT,success,card,
2820,2467,1815,2025-12-07,123.39,KZT,success,card,
2821,2468,1816,2025-03-10,12.97,RUB,success,google_pay,
2822,2468,1816,2025-04-09,12.86,RUB,success,apple_pay,
2823,2468,1816,2025-05-09,13.31,RUB,success,bank_transfer,
2824,2468,1816,2025-06-08,13.48,RUB,success,apple_pay,
2825,2468,1816,2025-07-08,12.75,RUB,failed,card,insufficient_funds
2826,2468,1816,2025-08-07,12.86,RUB,success,card,
2827,2468,1816,2025-09-06,12.91,RUB,success,card,
2828,2468,1816,2025-10-06,12.85,RUB,success,google_pay,
2829,2468,1816,2025-11-05,13.14,RUB,success,card,
2830,2468,1816,2025-12-05,12.82,RUB,success,apple_pay,
2831,2471,1819,2025-11-07,120.99,PLN,success,card,
2832,2472,1820,2025-09-05,31.76,GEL,success,card,
2833,2472,1820,2025-12-04,32.89,GEL,success,card,
2834,2473,1821,2025-04-13,119.06,EUR,success,card,
2835,2478,1826,2025-09-22,12.87,GEL,success,apple_pay,
2836,2478,1826,2025-10-22,12.93,GEL,failed,card,card_declined
2837,2478,1826,2025-10-27,12.93,GEL,success,card,
2838,2478,1826,2025-11-21,13.27,GEL,success,card,
2839,2478,1826,2025-12-21,13.1,GEL,success,card,
2840,2479,1827,2025-09-07,33.46,PLN,success,card,
2841,2479,1827,2025-12-06,34.03,PLN,success,crypto,
2842,2480,1828,2025-04-06,12.83,GEL,success,apple_pay,
2843,2480,1828,2025-05-06,13.12,GEL,success,card,
2844,2480,1828,2025-06-05,13.2,GEL,success,bank_transfer,
2845,2480,1828,2025-07-05,12.51,GEL,failed,google_pay,insufficient_funds
2846,2480,1828,2025-07-12,12.51,GEL,success,google_pay,
2847,2480,1828,2025-08-04,12.9,GEL,success,crypto,
2848,2480,1828,2025-09-03,12.66,GEL,success,bank_transfer,
2849,2480,1828,2025-10-03,13.44,GEL,success,card,
2850,2480,1828,2025-11-02,12.75,GEL,success,card,
2851,2480,1828,2025-12-02,12.69,GEL,success,crypto,
2852,2482,1829,2025-06-05,32.19,AED,success,card,
2853,2482,1829,2025-09-03,32.31,AED,success,card,
2854,2482,1829,2025-12-02,33.93,AED,success,card,
2855,2484,1830,2025-03-21,117.6,PLN,success,card,
2856,2487,1831,2025-09-18,33.65,AMD,failed,google_pay,card_declined
2857,2487,1831,2025-12-17,32.62,AMD,success,bank_transfer,
2858,2489,1832,2025-07-22,33.86,PLN,success,apple_pay,
2859,2489,1832,2025-10-20,34.11,PLN,success,card,
2860,2494,1835,2025-07-24,12.92,RUB,success,google_pay,
2861,2494,1835,2025-08-23,12.74,RUB,failed,bank_transfer,authentication_failed
2862,2494,1835,2025-09-22,13.01,RUB,success,crypto,
2863,2494,1835,2025-10-22,13.48,RUB,success,card,
2864,2494,1835,2025-11-21,13.19,RUB,success,card,
2865,2496,1836,2025-11-22,34.16,KZT,success,apple_pay,
2866,2497,1837,2025-11-17,13.0,GEL,success,crypto,
2867,2497,1837,2025-12-17,12.74,GEL,success,crypto,
2868,2499,1838,2025-06-06,12.98,AMD,success,bank_transfer,
2869,2499,1838,2025-07-06,12.74,AMD,success,apple_pay,
2870,2499,1838,2025-08-05,12.5,AMD,success,apple_pay,
2871,2499,1838,2025-09-04,12.95,AMD,success,card,
2872,2499,1838,2025-10-04,12.71,AMD,success,apple_pay,
2873,2499,1838,2025-11-03,13.19,AMD,success,card,
2874,2499,1838,2025-11-04,13.19,AMD,refunded,card,
2875,2499,1838,2025-12-03,12.69,AMD,success,card,
2876,2509,1845,2025-11-25,13.49,PLN,success,card,
2877,2509,1845,2025-12-25,12.7,PLN,success,card,
2878,2510,1846,2025-08-26,33.19,GEL,success,card,
2879,2512,1848,2025-02-07,31.76,KZT,success,apple_pay,
2880,2512,1848,2025-05-08,33.2,KZT,success,google_pay,
2881,2512,1848,2025-08-06,33.34,KZT,success,card,
2882,2512,1848,2025-11-04,32.7,KZT,success,card,
2883,2518,1852,2025-07-16,32.07,GEL,success,card,
2884,2518,1852,2025-07-21,32.07,GEL,refunded,card,
2885,2518,1852,2025-10-14,31.83,GEL,success,card,
2886,2519,1853,2025-05-24,32.65,PLN,success,card,
2887,2519,1853,2025-08-22,34.25,PLN,success,card,
2888,2519,1853,2025-11-20,33.13,PLN,success,crypto,
2889,2524,1855,2025-04-21,33.45,TRY,success,google_pay,
2890,2524,1855,2025-07-20,33.16,TRY,success,card,
2891,2524,1855,2025-10-18,33.16,TRY,success,google_pay,
2892,2533,1861,2025-10-31,33.65,EUR,success,card,
2893,2535,1862,2025-08-19,13.29,GEL,success,card,
2894,2535,1862,2025-09-18,13.33,GEL,success,card,
2895,2535,1862,2025-10-18,13.38,GEL,success,google_pay,
2896,2535,1862,2025-11-17,13.15,GEL,success,card,
2897,2535,1862,2025-12-17,12.65,GEL,success,card,
2898,2538,1864,2025-12-28,12.51,TRY,success,apple_pay,
2899,2540,1866,2025-07-06,13.22,RUB,success,bank_transfer,
2900,2540,1866,2025-08-05,13.31,RUB,success,card,
2901,2540,1866,2025-09-04,13.14,RUB,success,apple_pay,
2902,2540,1866,2025-10-04,13.19,RUB,success,card,
2903,2540,1866,2025-11-03,13.4,RUB,success,card,
2904,2540,1866,2025-12-03,13.03,RUB,failed,apple_pay,insufficient_funds
2905,2540,1866,2025-12-07,13.03,RUB,success,apple_pay,
2906,2541,1867,2025-07-05,115.87,RUB,success,crypto,
2907,2545,1871,2025-12-14,12.87,EUR,failed,bank_transfer,insufficient_funds
2908,2548,1874,2025-12-19,12.52,RUB,success,google_pay,
2909,2549,1875,2025-12-07,12.7,AMD,success,card,
2910,2551,1876,2025-08-15,13.31,RUB,success,google_pay,
2911,2551,1876,2025-09-14,13.05,RUB,success,google_pay,
2912,2551,1876,2025-10-14,13.22,RUB,success,apple_pay,
2913,2552,1877,2025-05-27,33.02,RUB,success,google_pay,
2914,2552,1877,2025-08-25,33.05,RUB,success,card,
2915,2552,1877,2025-11-23,32.89,RUB,success,apple_pay,
2916,2554,1878,2025-10-21,33.48,KZT,success,google_pay,
2917,2557,1880,2025-10-21,12.81,RUB,success,google_pay,
2918,2557,1880,2025-11-20,13.29,RUB,success,card,
2919,2558,1881,2025-12-12,34.14,GEL,success,apple_pay,
2920,2559,1882,2025-08-16,13.06,AMD,success,card,
2921,2559,1882,2025-09-15,12.64,AMD,success,card,
2922,2559,1882,2025-10-15,12.49,AMD,success,card,
2923,2559,1882,2025-11-14,13.45,AMD,success,card,
2924,2559,1882,2025-12-14,13.5,AMD,success,card,
2925,2560,1883,2025-10-25,33.95,GEL,success,card,
2926,2562,1884,2025-10-03,12.59,TRY,success,bank_transfer,
2927,2562,1884,2025-11-02,12.74,TRY,failed,card,insufficient_funds
2928,2562,1884,2025-12-02,12.76,TRY,success,google_pay,
2929,2563,1885,2025-10-06,13.38,EUR,success,card,
2930,2563,1885,2025-11-05,13.06,EUR,success,card,
2931,2563,1885,2025-12-05,13.19,EUR,success,card,
2932,2566,1888,2025-02-04,12.59,TRY,success,bank_transfer,
2933,2566,1888,2025-03-06,13.03,TRY,success,bank_transfer,
2934,2566,1888,2025-03-18,13.03,TRY,refunded,bank_transfer,
2935,2566,1888,2025-04-05,12.5,TRY,success,card,
2936,2566,1888,2025-05-05,13.34,TRY,success,bank_transfer,
2937,2566,1888,2025-06-04,13.48,TRY,success,card,
2938,2566,1888,2025-07-04,13.5,TRY,success,google_pay,
2939,2566,1888,2025-08-03,12.88,TRY,success,apple_pay,
2940,2566,1888,2025-09-02,12.97,TRY,success,card,
2941,2566,1888,2025-10-02,12.93,TRY,success,card,
2942,2566,1888,2025-11-01,13.41,TRY,success,card,
2943,2566,1888,2025-12-01,13.29,TRY,success,card,
2944,2566,1888,2025-12-05,13.29,TRY,refunded,card,
2945,2566,1888,2025-12-31,13.3,TRY,success,card,
2946,2567,1889,2025-12-07,12.74,GEL,success,card,
2947,2569,1890,2025-09-23,12.91,PLN,failed,card,authentication_failed
2948,2569,1890,2025-09-25,12.91,PLN,success,card,
2949,2569,1890,2025-10-23,13.29,PLN,success,card,
2950,2569,1890,2025-11-22,12.75,PLN,success,card,
2951,2570,1891,2025-05-06,123.35,AED,success,bank_transfer,
2952,2571,1892,2025-08-25,120.71,TRY,success,card,
2953,2573,1893,2025-08-27,12.7,KZT,success,apple_pay,
2954,2573,1893,2025-09-26,12.94,KZT,success,google_pay,
2955,2573,1893,2025-10-26,12.55,KZT,success,apple_pay,
2956,2573,1893,2025-11-25,12.65,KZT,success,crypto,
2957,2573,1893,2025-12-25,12.78,KZT,success,card,
2958,2582,1898,2025-05-01,33.58,AED,success,google_pay,
2959,2582,1898,2025-07-30,33.27,AED,success,crypto,
2960,2582,1898,2025-10-28,32.84,AED,success,apple_pay,
2961,2583,1899,2025-12-08,13.02,TRY,success,apple_pay,
2962,2584,1900,2025-08-23,13.18,AED,success,google_pay,
2963,2584,1900,2025-09-22,13.23,AED,success,bank_transfer,
2964,2584,1900,2025-10-22,12.91,AED,success,card,
2965,2584,1900,2025-11-21,12.96,AED,success,card,
2966,2584,1900,2025-12-21,13.45,AED,success,card,
2967,2591,1902,2025-12-27,34.19,TRY,success,card,
2968,2593,1903,2025-09-29,32.97,EUR,success,card,
2969,2600,1907,2025-10-07,13.35,RUB,failed,apple_pay,insufficient_funds
2970,2600,1907,2025-11-06,12.82,RUB,success,card,
2971,2600,1907,2025-12-06,13.11,RUB,success,apple_pay,
2972,2602,1909,2025-07-26,121.86,AED,success,card,
2973,2603,1910,2025-10-12,13.06,AED,success,card,
2974,2603,1910,2025-11-11,13.38,AED,success,google_pay,
2975,2603,1910,2025-12-11,13.42,AED,success,google_pay,
2976,2604,1911,2025-10-29,119.73,EUR,success,card,
2977,2607,1913,2025-11-25,32.6,AED,success,apple_pay,
2978,2608,1914,2025-12-19,33.28,TRY,success,google_pay,
2979,2610,1915,2025-08-19,124.12,PLN,success,card,
2980,2611,1916,2025-10-23,32.42,PLN,success,google_pay,
2981,2615,1919,2025-11-27,12.73,AMD,success,google_pay,
2982,2615,1919,2025-12-27,12.66,AMD,success,card,
2983,2618,1922,2025-12-25,12.77,RUB,success,card,
2984,2619,1923,2025-08-26,12.79,GEL,success,apple_pay,
2985,2619,1923,2025-09-25,13.27,GEL,success,card,
2986,2619,1923,2025-10-25,13.17,GEL,success,card,
2987,2619,1923,2025-11-24,13.18,GEL,failed,bank_transfer,insufficient_funds
2988,2619,1923,2025-12-01,13.18,GEL,success,bank_transfer,
2989,2619,1923,2025-12-24,13.45,GEL,success,bank_transfer,
2990,2623,1926,2025-09-07,124.46,EUR,success,crypto,
2991,2626,1928,2025-11-24,116.79,TRY,success,card,
2992,2632,1931,2025-08-04,12.9,TRY,success,card,
2993,2632,1931,2025-09-03,12.53,TRY,success,bank_transfer,
2994,2632,1931,2025-10-03,13.1,TRY,failed,apple_pay,card_declined
2995,2632,1931,2025-10-09,13.1,TRY,success,apple_pay,
2996,2632,1931,2025-11-02,12.51,TRY,success,card,
2997,2632,1931,2025-12-02,13.18,TRY,success,crypto,
2998,2633,1932,2025-09-30,12.52,EUR,success,card,
2999,2633,1932,2025-10-30,13.28,EUR,success,crypto,
3000,2633,1932,2025-11-29,12.49,EUR,success,crypto,
3001,2633,1932,2025-12-29,13.33,EUR,success,google_pay,
3002,2635,1934,2025-08-09,12.6,PLN,success,bank_transfer,
3003,2635,1934,2025-09-08,12.66,PLN,success,card,
3004,2635,1934,2025-10-08,12.97,PLN,failed,card,insufficient_funds
3005,2635,1934,2025-11-07,13.19,PLN,success,card,
3006,2635,1934,2025-12-07,12.79,PLN,success,google_pay,
3007,2637,1936,2025-08-27,31.88,GEL,failed,apple_pay,insufficient_funds
3008,2637,1936,2025-11-25,32.08,GEL,success,card,
3009,2641,1938,2025-08-07,33.35,GEL,success,bank_transfer,
3010,2641,1938,2025-11-05,32.43,GEL,success,card,
3011,2642,1939,2025-12-28,12.93,AED,success,crypto,
3012,2644,1941,2025-10-11,13.09,GEL,success,card,
3013,2644,1941,2025-11-10,12.74,GEL,success,card,
3014,2644,1941,2025-12-10,12.73,GEL,success,card,
3015,2649,1945,2025-07-02,120.77,TRY,success,card,
3016,2650,1946,2025-11-24,13.27,RUB,success,card,
3017,2650,1946,2025-12-24,12.6,RUB,success,card,
3018,2654,1949,2025-07-06,32.64,KZT,success,google_pay,
3019,2654,1949,2025-10-04,33.08,KZT,success,bank_transfer,
3020,2659,1951,2025-07-27,12.83,AMD,success,card,
3021,2659,1951,2025-08-26,13.37,AMD,success,card,
3022,2659,1951,2025-09-25,13.48,AMD,success,card,
3023,2659,1951,2025-10-25,13.07,AMD,success,card,
3024,2659,1951,2025-11-24,13.42,AMD,failed,card,card_declined
3025,2659,1951,2025-11-27,13.42,AMD,success,card,
3026,2659,1951,2025-12-24,13.34,AMD,success,card,
3027,2661,1952,2025-05-03,13.34,AED,success,bank_transfer,
3028,2661,1952,2025-06-02,12.72,AED,success,card,
3029,2661,1952,2025-07-02,12.56,AED,success,apple_pay,
3030,2661,1952,2025-08-01,13.48,AED,success,apple_pay,
3031,2661,1952,2025-08-31,12.62,AED,success,card,
3032,2661,1952,2025-09-30,13.48,AED,success,google_pay,
3033,2661,1952,2025-10-13,13.48,AED,refunded,google_pay,
3034,2661,1952,2025-10-30,12.77,AED,success,card,
3035,2661,1952,2025-11-29,13.09,AED,success,card,
3036,2661,1952,2025-12-29,13.19,AED,success,card,
3037,2663,1953,2025-11-12,12.89,AED,success,crypto,
3038,2663,1953,2025-12-12,13.27,AED,success,card,
3039,2667,1955,2025-05-26,13.5,TRY,success,card,
3040,2667,1955,2025-06-25,13.22,TRY,success,card,
3041,2667,1955,2025-07-25,12.65,TRY,success,google_pay,
3042,2667,1955,2025-08-24,12.87,TRY,success,google_pay,
3043,2667,1955,2025-09-23,13.2,TRY,success,bank_transfer,
3044,2667,1955,2025-10-23,13.22,TRY,success,card,
3045,2667,1955,2025-11-22,12.79,TRY,success,card,
3046,2667,1955,2025-12-22,12.73,TRY,success,google_pay,
3047,2669,1957,2025-05-20,122.21,PLN,success,bank_transfer,
3048,2672,1959,2025-12-07,32.63,EUR,success,card,
3049,2677,1962,2025-10-05,121.58,KZT,success,card,
3050,2678,1963,2025-08-03,118.7,RUB,success,google_pay,
3051,2679,1964,2025-04-28,33.01,PLN,success,card,
3052,2679,1964,2025-07-27,34.26,PLN,success,card,
3053,2679,1964,2025-10-25,31.78,PLN,failed,card,insufficient_funds
3054,2679,1964,2025-11-01,31.78,PLN,success,card,
3055,2681,1966,2025-12-05,33.26,GEL,failed,card,authentication_failed
3056,2681,1966,2025-12-08,33.26,GEL,success,card,
3057,2698,1976,2025-01-29,124.47,KZT,success,bank_transfer,
3058,2702,1978,2025-09-14,118.65,AED,success,bank_transfer,
3059,2704,1979,2025-04-12,33.63,GEL,success,crypto,
3060,2704,1979,2025-07-11,32.76,GEL,success,crypto,
3061,2704,1979,2025-10-09,33.88,GEL,success,card,
3062,2705,1980,2025-11-23,13.38,PLN,success,card,
3063,2705,1980,2025-12-23,13.16,PLN,success,bank_transfer,
3064,2708,1982,2025-08-18,12.73,KZT,success,card,
3065,2708,1982,2025-09-17,13.35,KZT,success,crypto,
3066,2708,1982,2025-10-17,12.48,KZT,success,apple_pay,
3067,2708,1982,2025-11-16,12.98,KZT,success,card,
3068,2708,1982,2025-12-16,13.39,KZT,success,card,
3069,2709,1983,2025-12-08,124.65,RUB,success,apple_pay,
3070,2711,1984,2025-08-11,13.49,TRY,success,card,
3071,2711,1984,2025-09-10,13.08,TRY,success,card,
3072,2711,1984,2025-10-10,13.47,TRY,success,google_pay,
3073,2711,1984,2025-11-09,13.05,TRY,success,crypto,
3074,2711,1984,2025-12-09,12.74,TRY,success,card,
3075,2713,1986,2025-10-20,13.35,AED,success,card,
3076,2713,1986,2025-11-19,12.8,AED,success,bank_transfer,
3077,2713,1986,2025-12-19,13.26,AED,success,card,
3078,2714,1987,2025-08-31,32.02,GEL,success,card,
3079,2714,1987,2025-11-29,33.52,GEL,success,card,
3080,2716,1989,2025-11-05,12.83,GEL,success,google_pay,
3081,2716,1989,2025-12-05,13.4,GEL,success,card,
3082,2725,1996,2025-05-07,13.35,GEL,success,card,
3083,2725,1996,2025-06-06,13.33,GEL,success,google_pay,
3084,2725,1996,2025-07-06,13.05,GEL,success,apple_pay,
3085,2725,1996,2025-08-05,12.61,GEL,success,card,
3086,2725,1996,2025-09-04,12.76,GEL,success,apple_pay,
3087,2725,1996,2025-10-04,13.38,GEL,success,card,
3088,2725,1996,2025-11-03,12.9,GEL,success,apple_pay,
3089,2725,1996,2025-12-03,13.47,GEL,success,apple_pay,
3090,2730,2000,2025-08-28,13.16,EUR,success,bank_transfer,
3091,2730,2000,2025-09-27,12.75,EUR,success,card,
3092,2730,2000,2025-10-27,13.11,EUR,success,card,
3093,2730,2000,2025-11-26,13.27,EUR,success,google_pay,
3094,2730,2000,2025-12-26,13.2,EUR,success,crypto,
3095,2731,2001,2025-06-20,13.03,GEL,success,apple_pay,
3096,2731,2001,2025-07-20,12.89,GEL,failed,apple_pay,card_declined
3097,2731,2001,2025-07-24,12.89,GEL,success,apple_pay,
3098,2731,2001,2025-08-19,12.71,GEL,success,google_pay,
3099,2731,2001,2025-09-18,12.49,GEL,success,card,
3100,2731,2001,2025-10-18,13.19,GEL,success,card,
3101,2732,2002,2025-10-09,120.01,RUB,success,apple_pay,
3102,2734,2003,2025-09-06,13.09,RUB,failed,google_pay,authentication_failed
3103,2734,2003,2025-10-06,13.26,RUB,success,card,
3104,2734,2003,2025-11-05,12.75,RUB,success,card,
3105,2734,2003,2025-12-05,13.26,RUB,success,google_pay,
3106,2738,2005,2025-10-01,13.07,KZT,success,card,
3107,2738,2005,2025-10-31,13.36,KZT,success,bank_transfer,
3108,2738,2005,2025-11-30,13.31,KZT,failed,card,card_declined
3109,2738,2005,2025-12-30,13.04,KZT,success,card,
3110,2741,2008,2025-07-17,32.36,GEL,success,card,
3111,2742,2009,2025-04-06,13.11,TRY,success,apple_pay,
3112,2742,2009,2025-05-06,13.39,TRY,success,google_pay,
3113,2742,2009,2025-06-05,13.28,TRY,success,google_pay,
3114,2742,2009,2025-07-05,12.83,TRY,success,card,
3115,2742,2009,2025-08-04,13.05,TRY,success,card,
3116,2742,2009,2025-09-03,13.0,TRY,success,google_pay,
3117,2742,2009,2025-10-03,13.36,TRY,failed,apple_pay,authentication_failed
3118,2742,2009,2025-11-02,13.37,TRY,success,apple_pay,
3119,2742,2009,2025-12-02,12.68,TRY,success,apple_pay,
3120,2745,2011,2025-07-10,118.1,TRY,success,google_pay,
3121,2750,2012,2025-08-23,12.81,AED,success,apple_pay,
3122,2750,2012,2025-09-22,13.23,AED,success,card,
3123,2750,2012,2025-10-22,13.4,AED,success,google_pay,
3124,2750,2012,2025-11-21,13.46,AED,success,apple_pay,
3125,2750,2012,2025-12-21,12.68,AED,success,bank_transfer,
3126,2756,2016,2025-11-07,12.55,KZT,success,apple_pay,
3127,2756,2016,2025-11-12,12.55,KZT,refunded,apple_pay,
3128,2756,2016,2025-12-07,12.84,KZT,success,crypto,
3129,2757,2017,2025-11-25,13.35,AED,success,card,
3130,2757,2017,2025-12-25,12.63,AED,success,card,
3131,2759,2019,2025-10-10,13.01,EUR,success,bank_transfer,
3132,2759,2019,2025-11-09,12.55,EUR,success,card,
3133,2759,2019,2025-12-09,12.49,EUR,success,google_pay,
3134,2765,2023,2025-12-19,117.65,PLN,success,bank_transfer,
3135,2767,2025,2025-07-09,12.72,RUB,success,google_pay,
3136,2767,2025,2025-08-08,12.61,RUB,success,google_pay,
3137,2767,2025,2025-09-07,12.61,RUB,success,card,
3138,2767,2025,2025-10-07,12.59,RUB,failed,card,card_declined
3139,2767,2025,2025-11-06,12.76,RUB,success,card,
3140,2767,2025,2025-12-06,13.17,RUB,success,apple_pay,
3141,2770,2027,2025-11-14,12.93,GEL,success,google_pay,
3142,2770,2027,2025-12-14,12.8,GEL,success,card,
3143,2775,2030,2025-08-02,12.82,AMD,success,google_pay,
3144,2775,2030,2025-09-01,12.86,AMD,success,card,
3145,2775,2030,2025-10-01,12.76,AMD,success,card,
3146,2784,2036,2025-12-12,13.12,KZT,success,bank_transfer,
3147,2786,2038,2025-06-03,12.95,KZT,failed,card,card_declined
3148,2786,2038,2025-07-03,12.86,KZT,failed,card,insufficient_funds
3149,2786,2038,2025-07-04,12.86,KZT,success,card,
3150,2786,2038,2025-08-02,12.83,KZT,success,apple_pay,
3151,2786,2038,2025-09-01,12.66,KZT,success,card,
3152,2786,2038,2025-09-13,12.66,KZT,refunded,card,
3153,2786,2038,2025-10-01,12.88,KZT,success,card,
3154,2786,2038,2025-10-31,13.22,KZT,success,card,
3155,2786,2038,2025-11-30,12.75,KZT,success,crypto,
3156,2787,2039,2025-11-10,13.45,GEL,success,card,
3157,2787,2039,2025-12-10,13.33,GEL,success,apple_pay,
3158,2789,2040,2025-08-31,13.46,KZT,success,bank_transfer,
3159,2789,2040,2025-09-30,13.23,KZT,success,bank_transfer,
3160,2789,2040,2025-10-30,12.88,KZT,failed,crypto,provider_error
3161,2789,2040,2025-11-29,12.96,KZT,success,apple_pay,
3162,2789,2040,2025-12-29,12.99,KZT,success,card,
3163,2791,2041,2025-03-07,32.41,KZT,success,card,
3164,2791,2041,2025-06-05,31.95,KZT,success,card,
3165,2791,2041,2025-09-03,32.01,KZT,success,bank_transfer,
3166,2791,2041,2025-12-02,32.91,KZT,success,bank_transfer,
3167,2793,2043,2025-05-05,116.81,RUB,success,apple_pay,
3168,2795,2044,2025-12-31,32.97,GEL,success,card,
3169,2797,2046,2025-05-15,13.01,AMD,success,card,
3170,2797,2046,2025-06-14,12.92,AMD,failed,google_pay,card_declined
3171,2797,2046,2025-06-20,12.92,AMD,success,google_pay,
3172,2797,2046,2025-07-14,13.0,AMD,success,card,
3173,2797,2046,2025-08-13,12.7,AMD,success,card,
3174,2797,2046,2025-09-12,13.07,AMD,success,apple_pay,
3175,2797,2046,2025-10-12,13.14,AMD,failed,card,authentication_failed
3176,2797,2046,2025-10-15,13.14,AMD,success,card,
3177,2797,2046,2025-11-11,12.72,AMD,failed,card,insufficient_funds
3178,2797,2046,2025-11-14,12.72,AMD,success,card,
3179,2797,2046,2025-12-11,12.68,AMD,success,card,
3180,2798,2047,2025-08-03,12.65,KZT,success,card,
3181,2798,2047,2025-09-02,12.99,KZT,success,apple_pay,
3182,2798,2047,2025-10-02,12.99,KZT,success,card,
3183,2798,2047,2025-11-01,13.23,KZT,success,bank_transfer,
3184,2798,2047,2025-12-01,13.38,KZT,success,apple_pay,
3185,2798,2047,2025-12-31,13.18,KZT,success,card,
3186,2799,2048,2025-12-18,32.28,GEL,success,bank_transfer,
3187,2802,2051,2025-09-16,32.53,RUB,success,bank_transfer,
3188,2802,2051,2025-12-15,33.82,RUB,failed,card,expired_card
3189,2802,2051,2025-12-19,33.82,RUB,success,card,
3190,2807,2054,2025-12-02,12.75,RUB,success,card,
3191,2810,2055,2025-10-31,12.85,PLN,success,bank_transfer,
3192,2810,2055,2025-11-30,13.23,PLN,success,card,
3193,2810,2055,2025-12-30,12.8,PLN,success,card,
3194,2814,2058,2025-06-01,116.33,GEL,success,card,
3195,2816,2060,2025-07-02,12.72,RUB,success,card,
3196,2816,2060,2025-08-01,13.29,RUB,success,apple_pay,
3197,2816,2060,2025-08-31,12.99,RUB,success,card,
3198,2816,2060,2025-09-10,12.99,RUB,refunded,card,
3199,2816,2060,2025-09-30,13.36,RUB,success,apple_pay,
3200,2816,2060,2025-10-30,12.94,RUB,success,card,
3201,2816,2060,2025-11-29,12.47,RUB,success,card,
