user_id,signup_date,country,acquisition_channel_id,device_type,language,age_group
2526,2025-08-30,Turkey,4,ios,en,35-44
2527,2025-11-10,UAE,3,web,ar,35-44
2528,2025-08-20,UAE,3,android,en,25-34
2529,2025-12-19,Armenia,6,android,ru,25-34
2530,2025-10-11,Armenia,5,android,hy,18-24
2531,2025-08-25,Armenia,1,android,ru,18-24
2532,2025-10-04,Poland,1,ios,pl,45-54
2533,2025-10-17,Germany,5,android,en,18-24
2534,2025-09-21,Georgia,2,ios,ka,25-34
2535,2025-08-02,Georgia,4,android,en,18-24
2536,2025-11-19,Germany,4,android,de,25-34
2537,2025-06-02,Poland,1,android,pl,35-44
2538,2025-12-09,Turkey,6,android,tr,55+
2539,2025-12-10,Kazakhstan,2,ios,ru,18-24
2540,2025-06-22,Russia,5,ios,en,25-34
2541,2025-06-21,Russia,7,android,ru,25-34
2542,2025-04-19,Armenia,2,android,hy,35-44
2543,2025-12-20,Armenia,2,web,hy,25-34
2544,2025-07-03,Kazakhstan,6,android,kk,25-34
2545,2025-11-29,Germany,1,android,en,45-54
2546,2025-07-19,Poland,1,ios,pl,55+
2547,2025-07-20,Russia,3,ios,en,25-34
2548,2025-12-03,Russia,8,ios,ru,35-44
2549,2025-11-18,Armenia,5,web,hy,45-54
2550,2025-10-02,Turkey,5,ios,tr,25-34
2551,2025-07-30,Russia,5,android,ru,35-44
2552,2025-05-13,Russia,2,android,en,35-44
2553,2025-07-10,Kazakhstan,6,android,ru,35-44
2554,2025-10-04,Kazakhstan,7,ios,en,25-34
2555,2025-08-20,Georgia,7,web,en,25-34
2556,2025-11-11,Georgia,4,android,ru,45-54
2557,2025-10-03,Russia,1,android,ru,35-44
2558,2025-11-25,Georgia,2,web,en,35-44
2559,2025-07-30,Armenia,3,ios,hy,25-34
2560,2025-10-10,Georgia,1,ios,en,35-44
2561,2025-09-15,Georgia,4,android,ka,55+
2562,2025-09-18,Turkey,6,android,tr,45-54
2563,2025-09-18,Germany,4,android,en,25-34
2564,2025-12-16,Turkey,5,android,tr,25-34
2565,2025-12-18,Armenia,4,ios,hy,25-34
2566,2025-01-17,Turkey,5,web,tr,18-24
2567,2025-11-21,Georgia,2,android,ka,25-34
2568,2025-09-03,Russia,2,web,en,45-54
2569,2025-09-08,Poland,7,ios,pl,18-24
2570,2025-04-21,UAE,5,ios,en,25-34
2571,2025-08-08,Turkey,7,ios,en,25-34
2572,2025-12-03,Russia,1,ios,ru,35-44
2573,2025-08-11,Kazakhstan,4,web,ru,35-44
2574,2025-06-07,Germany,3,android,en,18-24
2575,2025-09-13,Georgia,6,android,ka,25-34
2576,2025-12-26,UAE,2,ios,ar,35-44
2577,2025-11-25,UAE,5,web,ar,18-24
2578,2025-10-12,UAE,1,ios,ar,35-44
2579,2025-10-19,Turkey,2,ios,tr,18-24
2580,2025-11-20,Georgia,3,android,en,55+
2581,2025-06-01,Turkey,8,ios,tr,25-34
2582,2025-04-15,UAE,5,web,ar,18-24
2583,2025-11-21,Turkey,6,ios,tr,35-44
2584,2025-08-05,UAE,7,ios,en,25-34
2585,2025-04-29,Russia,6,android,ru,18-24
2586,2025-07-30,Georgia,2,android,ru,18-24
2587,2025-09-25,Armenia,4,android,hy,25-34
2588,2025-09-23,UAE,2,ios,en,45-54
2589,2025-05-29,Georgia,1,ios,en,45-54
2590,2025-10-13,Russia,6,ios,ru,25-34
2591,2025-12-10,Turkey,3,ios,tr,35-44
2592,2025-12-13,Georgia,4,android,en,18-24
2593,2025-09-15,Germany,4,ios,en,45-54
2594,2025-10-06,Poland,4,ios,pl,25-34
2595,2025-07-28,Poland,4,web,pl,25-34
2596,2025-06-09,Russia,6,web,en,35-44
2597,2025-12-17,Turkey,6,android,tr,35-44
2598,2025-10-15,Russia,6,android,en,45-54
2599,2025-10-15,Poland,6,android,en,35-44
2600,2025-09-22,Russia,6,android,ru,35-44
2601,2025-09-28,Georgia,4,web,ka,35-44
2602,2025-07-07,UAE,7,android,ar,35-44
2603,2025-09-28,UAE,2,android,en,45-54
2604,2025-10-10,Germany,4,ios,de,18-24
2605,2025-07-30,Turkey,2,android,en,25-34
2606,2025-12-31,UAE,6,ios,ar,25-34
2607,2025-11-11,UAE,8,android,ar,35-44
2608,2025-11-30,Turkey,6,ios,tr,25-34
2609,2025-11-17,Germany,4,ios,de,45-54
2610,2025-08-01,Poland,1,ios,en,25-34
2611,2025-10-05,Poland,3,android,pl,25-34
2612,2025-08-01,Russia,2,android,ru,25-34
2613,2025-06-21,Kazakhstan,3,android,kk,55+
2614,2025-10-15,Russia,4,ios,ru,25-34
2615,2025-11-11,Armenia,1,android,en,45-54
2616,2025-04-23,Germany,8,ios,en,18-24
2617,2025-05-02,Russia,5,ios,en,25-34
2618,2025-12-08,Russia,3,android,ru,25-34
2619,2025-08-10,Georgia,7,android,en,18-24
2620,2025-04-29,Turkey,1,android,tr,25-34
2621,2025-08-08,Germany,1,android,en,25-34
2622,2025-09-25,Poland,1,ios,en,55+
2623,2025-08-21,Germany,5,android,de,35-44
2624,2025-03-23,Russia,8,ios,ru,18-24
2625,2025-05-29,Kazakhstan,1,web,ru,18-24
2626,2025-11-06,Turkey,6,android,en,18-24
2627,2025-09-11,Kazakhstan,3,ios,en,35-44
2628,2025-10-29,Georgia,6,web,en,18-24
2629,2025-12-26,Russia,7,ios,en,25-34
2630,2025-08-26,Kazakhstan,7,ios,kk,45-54
2631,2025-07-20,Turkey,6,android,en,25-34
2632,2025-07-19,Turkey,5,web,tr,25-34
2633,2025-09-12,Germany,5,android,de,35-44
2634,2025-08-12,Turkey,4,web,en,35-44
2635,2025-07-22,Poland,7,android,en,25-34
2636,2025-09-13,Poland,5,web,en,25-34
2637,2025-08-08,Georgia,5,ios,ru,45-54
2638,2025-06-07,Russia,2,web,en,55+
2639,2025-08-23,Armenia,3,android,ru,25-34
2640,2025-12-11,Germany,2,web,de,18-24
2641,2025-07-23,Georgia,1,ios,en,25-34
2642,2025-12-14,UAE,2,ios,en,35-44
2643,2025-10-12,Kazakhstan,5,web,kk,25-34
2644,2025-09-26,Georgia,4,web,ru,25-34
2645,2025-09-15,UAE,4,android,ar,25-34
2646,2025-06-08,Poland,3,android,pl,25-34
2647,2025-10-06,Turkey,1,android,en,25-34
2648,2025-10-31,Turkey,6,android,tr,25-34
2649,2025-06-15,Turkey,3,web,tr,18-24
2650,2025-11-07,Russia,6,ios,en,35-44
2651,2025-03-29,Kazakhstan,4,android,en,18-24
2652,2025-03-29,Germany,3,ios,en,18-24
2653,2025-10-05,Poland,2,android,pl,18-24
2654,2025-06-20,Kazakhstan,3,android,ru,35-44
2655,2025-07-08,UAE,2,ios,en,45-54
2656,2025-12-19,Russia,6,ios,en,45-54
2657,2025-12-17,Georgia,3,android,ru,25-34
2658,2025-05-20,Russia,5,web,en,25-34
2659,2025-07-10,Armenia,5,ios,ru,25-34
2660,2025-05-13,Poland,1,android,pl,25-34
2661,2025-04-18,UAE,2,ios,en,25-34
2662,2025-06-27,Kazakhstan,5,ios,kk,25-34
2663,2025-10-25,UAE,2,ios,en,25-34
2664,2025-12-24,Turkey,3,ios,en,18-24
2665,2025-12-25,Georgia,4,ios,en,55+
2666,2025-10-08,Georgia,6,web,en,25-34
2667,2025-05-08,Turkey,6,web,tr,35-44
2668,2025-08-17,Poland,5,ios,pl,45-54
2669,2025-05-02,Poland,7,android,en,45-54
2670,2025-05-16,Turkey,2,android,tr,25-34
2671,2025-12-28,Poland,1,ios,en,25-34
2672,2025-11-23,Germany,4,android,de,35-44
2673,2025-11-14,Georgia,7,web,ru,35-44
2674,2025-10-24,Poland,1,ios,en,45-54
2675,2025-09-09,Turkey,4,web,tr,35-44
2676,2025-12-30,Russia,4,android,ru,25-34
2677,2025-09-18,Kazakhstan,6,ios,ru,45-54
2678,2025-07-17,Russia,7,android,ru,18-24
2679,2025-04-14,Poland,2,web,pl,35-44
2680,2025-11-10,Georgia,4,android,ka,18-24
2681,2025-11-16,Georgia,1,web,ru,25-34
2682,2025-12-28,Russia,5,ios,en,18-24
2683,2025-12-20,Armenia,5,ios,hy,35-44
2684,2025-03-19,Kazakhstan,2,ios,en,25-34
2685,2025-11-22,Georgia,6,android,en,55+
2686,2025-08-19,Germany,4,ios,de,25-34
2687,2025-12-23,Kazakhstan,5,android,en,25-34
2688,2025-03-07,Kazakhstan,6,android,en,25-34
2689,2025-08-02,Turkey,5,ios,en,25-34
2690,2025-12-08,Turkey,6,web,en,18-24
2691,2025-03-27,Germany,5,android,de,35-44
2692,2025-08-22,Turkey,5,web,en,25-34
2693,2025-03-31,Russia,5,web,en,35-44
2694,2025-11-28,Turkey,4,android,en,35-44
2695,2025-04-03,Georgia,1,ios,ka,18-24
2696,2025-06-25,Armenia,4,android,ru,25-34
2697,2025-07-28,Turkey,2,ios,en,45-54
2698,2025-01-14,Kazakhstan,5,android,en,25-34
2699,2025-09-26,Poland,5,web,en,25-34
2700,2025-11-18,Kazakhstan,5,android,kk,25-34
2701,2025-03-16,Poland,2,android,en,25-34
2702,2025-08-31,UAE,5,android,en,35-44
2703,2025-08-19,Poland,8,web,en,25-34
2704,2025-03-29,Georgia,2,ios,en,18-24
2705,2025-11-08,Poland,6,android,pl,18-24
2706,2025-07-30,Kazakhstan,5,ios,ru,35-44
2707,2025-05-14,Germany,6,ios,de,25-34
2708,2025-07-30,Kazakhstan,8,android,ru,18-24
2709,2025-11-21,Russia,7,ios,ru,35-44
2710,2025-08-07,Russia,6,android,en,18-24
2711,2025-07-24,Turkey,7,android,en,35-44
2712,2025-07-30,Kazakhstan,6,android,kk,45-54
2713,2025-10-04,UAE,1,android,ar,18-24
2714,2025-08-15,Georgia,3,web,ka,25-34
2715,2025-06-03,Russia,5,web,en,25-34
2716,2025-10-20,Georgia,1,ios,ru,25-34
2717,2025-09-16,Armenia,4,android,hy,25-34
2718,2025-11-20,Kazakhstan,4,android,kk,25-34
2719,2025-12-25,Turkey,6,android,tr,25-34
2720,2025-07-21,Germany,1,ios,de,35-44
2721,2025-06-25,Russia,4,ios,ru,35-44
2722,2025-11-06,Kazakhstan,7,ios,en,18-24
2723,2025-10-18,Kazakhstan,5,android,kk,35-44
2724,2025-02-26,Russia,3,android,ru,25-34
2725,2025-04-18,Georgia,5,android,ru,25-34
2726,2025-10-23,Russia,4,android,ru,45-54
2727,2025-11-20,Russia,3,ios,en,35-44
2728,2025-10-29,Georgia,2,ios,ka,25-34
2729,2025-11-30,Poland,6,android,en,45-54
2730,2025-08-09,Germany,4,web,de,35-44
2731,2025-06-04,Georgia,6,android,ka,45-54
2732,2025-09-19,Russia,3,android,ru,35-44
2733,2025-09-30,Georgia,4,android,ka,25-34
2734,2025-08-20,Russia,4,android,ru,35-44
2735,2025-12-02,Kazakhstan,1,ios,kk,18-24
2736,2025-12-21,Georgia,4,android,ka,35-44
2737,2025-12-03,Kazakhstan,2,android,ru,25-34
2738,2025-09-15,Kazakhstan,7,android,en,35-44
2739,2025-09-06,Russia,4,web,ru,25-34
2740,2025-06-11,Kazakhstan,5,web,en,25-34
2741,2025-06-29,Georgia,4,android,en,18-24
2742,2025-03-23,Turkey,4,web,tr,35-44
2743,2025-11-04,Georgia,3,ios,en,35-44
2744,2025-12-14,Turkey,6,android,en,18-24
2745,2025-06-20,Turkey,5,ios,tr,18-24
2746,2025-11-01,Germany,1,android,de,55+
2747,2025-11-15,Turkey,3,android,tr,45-54
2748,2025-11-19,Georgia,1,android,en,18-24
2749,2025-08-15,Kazakhstan,6,ios,ru,18-24
2750,2025-08-04,UAE,5,web,ar,25-34
2751,2025-03-17,UAE,6,android,en,18-24
2752,2025-03-25,Poland,7,ios,pl,55+
2753,2025-11-10,Georgia,8,android,ru,35-44
2754,2025-04-27,Armenia,2,android,en,18-24
2755,2025-12-22,Germany,4,android,de,25-34
2756,2025-10-24,Kazakhstan,8,android,ru,35-44
2757,2025-11-09,UAE,5,android,en,45-54
2758,2025-06-30,Russia,1,web,en,35-44
2759,2025-09-25,Germany,4,ios,de,35-44
2760,2025-12-16,Poland,5,web,pl,25-34
2761,2025-07-02,Armenia,1,ios,hy,45-54
2762,2025-12-19,Armenia,8,android,en,18-24
2763,2025-07-02,Kazakhstan,5,android,ru,18-24
2764,2025-05-26,Poland,1,ios,en,35-44
2765,2025-12-02,Poland,5,android,en,18-24
2766,2025-05-08,Armenia,2,android,hy,35-44
2767,2025-06-22,Russia,2,ios,ru,35-44
2768,2025-09-08,UAE,7,web,en,35-44
2769,2025-09-16,Russia,8,android,en,55+
2770,2025-10-30,Georgia,3,web,ru,35-44
2771,2025-11-09,Georgia,2,web,ka,35-44
2772,2025-04-28,Poland,3,android,pl,35-44
2773,2025-11-23,Poland,8,android,pl,45-54
2774,2025-06-10,Armenia,1,web,en,35-44
2775,2025-07-17,Armenia,7,ios,ru,45-54
2776,2025-12-28,Georgia,5,android,en,45-54
2777,2025-05-28,Kazakhstan,4,ios,ru,25-34
2778,2025-08-28,Germany,4,android,de,25-34
2779,2025-03-08,Georgia,5,ios,en,18-24
2780,2025-07-19,Russia,4,ios,en,25-34
2781,2025-02-16,Turkey,5,web,en,18-24
2782,2025-03-19,Germany,5,ios,de,25-34
2783,2025-08-25,Georgia,3,android,en,25-34
2784,2025-11-23,Kazakhstan,3,ios,kk,35-44
2785,2025-12-25,Armenia,4,ios,ru,25-34
2786,2025-05-17,Kazakhstan,2,ios,ru,25-34
2787,2025-10-24,Georgia,6,android,ka,35-44
2788,2025-11-21,Turkey,1,android,tr,18-24
2789,2025-08-14,Kazakhstan,1,web,en,25-34
2790,2025-07-18,Turkey,2,web,tr,25-34
2791,2025-02-19,Kazakhstan,4,ios,ru,25-34
2792,2025-09-16,UAE,5,android,en,25-34
2793,2025-04-17,Russia,5,ios,en,25-34
2794,2025-11-22,Turkey,6,web,en,18-24
2795,2025-12-16,Georgia,5,ios,en,35-44
2796,2025-09-11,Russia,6,android,ru,25-34
2797,2025-04-28,Armenia,3,web,en,25-34
2798,2025-07-17,Kazakhstan,1,web,ru,18-24
2799,2025-12-03,Georgia,7,android,en,25-34
2800,2025-12-31,Germany,2,ios,de,25-34
2801,2025-12-06,Poland,1,ios,pl,18-24
2802,2025-09-02,Russia,1,android,ru,35-44
2803,2025-12-01,Turkey,4,ios,en,18-24
2804,2025-10-29,Turkey,5,ios,tr,25-34
2805,2025-12-15,Kazakhstan,5,android,ru,55+
2806,2025-12-15,UAE,4,web,en,35-44
2807,2025-11-16,Russia,1,ios,ru,25-34
2808,2025-02-18,Germany,2,ios,de,25-34
2809,2025-03-15,Kazakhstan,7,android,ru,35-44
2810,2025-10-16,Poland,1,android,en,35-44
2811,2025-10-05,Russia,2,android,ru,25-34
2812,2025-12-22,Poland,8,web,pl,45-54
2813,2025-08-27,Poland,2,android,pl,45-54
2814,2025-05-13,Georgia,8,ios,ka,35-44
2815,2025-10-01,Turkey,5,web,tr,18-24
2816,2025-06-15,Russia,2,web,en,18-24
2817,2025-10-20,Armenia,2,ios,ru,55+
2818,2025-10-22,Poland,4,android,en,25-34
2819,2025-11-16,Germany,1,web,en,25-34
2820,2025-10-07,Georgia,6,android,ru,45-54
2821,2025-11-09,Russia,3,ios,ru,35-44
2822,2025-06-19,Russia,4,android,ru,25-34
2823,2025-11-22,Turkey,7,android,en,25-34
2824,2025-10-24,UAE,5,ios,en,25-34
2825,2025-10-27,Turkey,8,android,tr,25-34
2826,2025-06-23,Germany,5,android,en,25-34
2827,2025-11-12,Russia,7,ios,en,25-34
2828,2025-12-30,Poland,6,android,pl,35-44
2829,2025-07-07,Turkey,6,web,tr,45-54
2830,2025-11-06,Poland,4,ios,pl,18-24
2831,2025-12-24,Kazakhstan,5,web,ru,35-44
2832,2025-06-12,Kazakhstan,4,android,ru,35-44
2833,2025-06-01,Turkey,7,ios,en,55+
2834,2025-06-05,Kazakhstan,6,android,en,35-44
2835,2025-08-01,Georgia,4,ios,en,25-34
2836,2025-12-30,Georgia,6,ios,ka,45-54
2837,2025-06-18,Poland,8,android,en,35-44
2838,2025-12-08,Georgia,1,android,en,25-34
2839,2025-11-21,Georgia,1,android,ru,25-34
2840,2025-06-12,Poland,7,ios,en,25-34
2841,2025-08-08,Russia,8,web,en,25-34
2842,2025-09-27,Turkey,4,android,en,25-34
2843,2025-10-28,Poland,8,android,en,45-54
2844,2025-12-02,Poland,5,ios,en,25-34
2845,2025-10-07,Poland,4,android,pl,55+
2846,2025-07-08,Poland,7,web,pl,35-44
2847,2025-12-13,Turkey,1,ios,tr,18-24
2848,2025-12-16,Turkey,3,android,tr,18-24
2849,2025-11-10,Poland,5,web,pl,25-34
2850,2025-05-08,UAE,7,ios,en,25-34
2851,2025-11-25,Russia,5,ios,ru,55+
2852,2025-10-28,Armenia,3,web,hy,35-44
2853,2025-08-16,Germany,7,android,de,25-34
2854,2025-07-06,Germany,5,ios,en,18-24
2855,2025-04-17,Russia,5,android,ru,35-44
2856,2025-08-14,UAE,5,ios,ar,25-34
2857,2025-12-04,Armenia,5,android,ru,35-44
2858,2025-09-07,Russia,1,ios,en,18-24
2859,2025-12-29,Germany,1,ios,en,25-34
2860,2025-02-17,Turkey,3,web,tr,35-44
2861,2025-12-17,Germany,3,android,en,25-34
2862,2025-06-27,UAE,2,ios,en,18-24
2863,2025-03-05,Georgia,2,ios,en,25-34
2864,2025-12-15,Turkey,1,web,tr,45-54
2865,2025-07-01,Germany,5,ios,de,18-24
2866,2025-06-09,Russia,1,ios,ru,35-44
2867,2025-09-05,Germany,5,ios,en,25-34
2868,2025-07-22,Armenia,1,android,hy,35-44
2869,2025-09-17,Russia,5,ios,ru,25-34
2870,2025-05-23,Armenia,4,android,hy,35-44
2871,2025-07-18,Germany,6,ios,en,18-24
2872,2025-06-03,Georgia,3,ios,ka,25-34
2873,2025-05-22,Kazakhstan,3,ios,kk,35-44
2874,2025-11-09,Armenia,2,ios,hy,18-24
2875,2025-12-24,Armenia,5,ios,hy,55+
2876,2025-11-10,Russia,2,android,en,25-34
2877,2025-01-21,Kazakhstan,4,android,ru,35-44
2878,2025-03-23,Kazakhstan,7,ios,ru,35-44
2879,2025-08-11,Turkey,8,web,tr,45-54
2880,2025-05-11,Kazakhstan,2,android,ru,25-34
2881,2025-03-28,Armenia,5,android,hy,55+
2882,2025-08-06,Poland,2,ios,pl,18-24
2883,2025-11-01,Kazakhstan,4,ios,kk,25-34
2884,2025-12-11,Armenia,4,ios,hy,18-24
2885,2025-12-07,Russia,3,web,en,35-44
2886,2025-12-04,Armenia,3,web,ru,45-54
2887,2025-06-27,Kazakhstan,5,android,en,25-34
2888,2025-07-12,Kazakhstan,2,web,kk,45-54
2889,2025-07-15,Turkey,6,ios,tr,25-34
2890,2025-11-23,Poland,1,web,pl,35-44
2891,2025-06-08,Turkey,3,web,tr,35-44
2892,2025-10-16,Kazakhstan,3,android,en,35-44
2893,2025-10-08,Germany,8,android,de,25-34
2894,2025-06-01,Poland,5,ios,en,35-44
2895,2025-03-25,Poland,6,android,pl,25-34
2896,2025-07-10,Russia,2,web,en,45-54
2897,2025-12-20,Turkey,3,ios,en,45-54
2898,2025-07-29,Russia,8,ios,ru,25-34
2899,2025-05-06,UAE,2,web,ar,35-44
2900,2025-06-18,Turkey,5,android,en,25-34
2901,2025-09-22,Turkey,4,android,tr,35-44
2902,2025-09-15,Russia,1,android,ru,18-24
2903,2025-07-07,Germany,7,ios,de,45-54
2904,2025-08-18,Germany,6,android,de,35-44
2905,2025-07-17,Kazakhstan,2,android,ru,18-24
2906,2025-04-08,Poland,2,android,en,25-34
2907,2025-04-24,Georgia,5,android,en,35-44
2908,2025-11-26,Georgia,1,ios,en,18-24
2909,2025-12-07,Russia,7,ios,en,45-54
2910,2025-03-26,Russia,2,ios,en,18-24
2911,2025-02-18,Poland,3,ios,pl,35-44
2912,2025-11-22,Kazakhstan,2,android,ru,25-34
2913,2025-06-26,Poland,7,web,pl,18-24
2914,2025-08-06,Armenia,4,web,en,25-34
2915,2025-07-08,UAE,5,android,en,18-24
2916,2025-12-12,Kazakhstan,5,web,ru,45-54
2917,2025-08-18,Kazakhstan,6,ios,ru,45-54
2918,2025-09-12,Armenia,2,ios,hy,25-34
2919,2025-08-24,Russia,4,ios,en,35-44
2920,2025-06-16,Kazakhstan,3,android,en,55+
2921,2025-03-27,Kazakhstan,1,ios,ru,25-34
2922,2025-09-18,Germany,3,ios,en,25-34
2923,2025-12-10,Russia,4,android,en,18-24
2924,2025-10-21,UAE,3,android,en,25-34
2925,2025-05-03,Russia,1,android,en,25-34
2926,2025-05-24,Russia,2,android,ru,25-34
2927,2025-09-14,UAE,5,ios,en,25-34
2928,2025-07-11,Turkey,4,ios,en,25-34
2929,2025-09-16,Russia,5,android,en,45-54
2930,2025-11-15,Poland,6,ios,pl,35-44
2931,2025-12-17,Georgia,2,android,ru,45-54
2932,2025-02-01,Turkey,4,ios,tr,25-34
2933,2025-10-04,Armenia,8,android,hy,25-34
2934,2025-11-07,Kazakhstan,5,android,ru,45-54
2935,2025-08-23,UAE,8,ios,ar,18-24
2936,2025-05-29,Russia,3,android,ru,25-34
2937,2025-11-18,Georgia,2,android,en,18-24
2938,2025-06-04,Russia,1,android,ru,35-44
2939,2025-08-20,Russia,8,android,ru,25-34
2940,2025-08-01,Armenia,4,ios,en,25-34
2941,2025-07-05,Germany,5,ios,de,25-34
2942,2025-11-14,Russia,3,web,ru,35-44
2943,2025-12-24,Georgia,5,android,ru,35-44
2944,2025-06-23,Armenia,5,ios,en,18-24
2945,2025-09-27,Georgia,5,android,ka,25-34
2946,2025-09-21,Germany,3,ios,de,35-44
2947,2025-04-07,UAE,4,android,en,25-34
2948,2025-10-11,Russia,4,android,ru,35-44
2949,2025-07-18,Russia,5,android,ru,45-54
2950,2025-11-16,Kazakhstan,7,ios,ru,25-34
2951,2025-09-05,Russia,2,android,ru,25-34
2952,2025-09-11,Kazakhstan,5,web,kk,35-44
2953,2025-12-07,Georgia,5,web,en,35-44
2954,2025-09-05,UAE,8,web,ar,25-34
2955,2025-10-03,Poland,8,android,en,25-34
2956,2025-09-21,Turkey,8,android,en,18-24
2957,2025-09-19,Russia,7,android,en,35-44
2958,2025-10-29,Russia,1,android,en,25-34
2959,2025-10-06,Poland,5,android,pl,35-44
2960,2025-09-06,Russia,3,android,en,35-44
2961,2025-06-27,UAE,3,web,ar,45-54
2962,2025-09-22,Germany,5,ios,de,35-44
2963,2025-11-03,Germany,2,ios,de,45-54
2964,2025-09-24,Poland,6,web,en,18-24
2965,2025-09-25,Poland,7,android,en,35-44
2966,2025-10-12,Germany,4,web,en,25-34
2967,2025-03-21,Georgia,3,android,en,45-54
2968,2025-10-24,Armenia,3,web,hy,35-44
2969,2025-06-13,Turkey,2,web,tr,18-24
2970,2025-12-31,Kazakhstan,3,android,kk,25-34
2971,2025-03-13,Germany,8,ios,en,18-24
2972,2025-12-08,Russia,5,android,en,35-44
2973,2025-11-23,Armenia,6,android,en,25-34
2974,2025-08-26,UAE,2,ios,ar,35-44
2975,2025-04-14,Kazakhstan,5,android,ru,45-54
2976,2025-12-02,Turkey,2,android,tr,55+
2977,2025-04-12,Georgia,4,web,en,18-24
2978,2025-11-12,Georgia,5,android,en,25-34
2979,2025-09-25,Russia,1,ios,en,35-44
2980,2025-09-20,UAE,2,android,en,35-44
2981,2025-12-02,UAE,6,ios,ar,25-34
2982,2025-12-31,Russia,6,android,en,35-44
2983,2025-09-16,Germany,3,android,en,25-34
2984,2025-10-10,Armenia,1,android,ru,45-54
2985,2025-08-04,Kazakhstan,5,ios,ru,25-34
2986,2025-12-29,Poland,1,android,en,25-34
2987,2025-02-09,Georgia,3,android,ka,45-54
2988,2025-11-01,Kazakhstan,2,ios,en,25-34
2989,2025-08-08,Turkey,6,android,en,45-54
2990,2025-11-24,Turkey,5,web,tr,25-34
2991,2025-08-03,Turkey,5,android,tr,35-44
2992,2025-08-09,Poland,7,ios,pl,18-24
2993,2025-04-17,Poland,5,ios,pl,25-34
2994,2025-05-15,Russia,1,ios,ru,45-54
2995,2025-09-17,Russia,3,web,en,45-54
2996,2025-09-03,Armenia,7,ios,en,35-44
2997,2025-12-27,Poland,3,ios,en,45-54
2998,2025-10-10,Georgia,5,android,en,25-34
2999,2025-05-17,Russia,2,ios,en,25-34
3000,2025-10-29,Poland,5,ios,en,35-44
3001,2025-11-18,UAE,8,android,ar,25-34
3002,2025-01-25,Poland,6,ios,en,45-54
3003,2025-05-09,Germany,3,android,en,35-44
3004,2025-05-09,Georgia,1,ios,ka,45-54
3005,2025-04-19,Kazakhstan,4,ios,en,35-44
3006,2025-11-26,Kazakhstan,2,android,en,35-44
3007,2025-06-07,Kazakhstan,4,ios,en,55+
3008,2025-09-26,Germany,4,android,de,25-34
3009,2025-06-11,Russia,2,ios,en,25-34
3010,2025-09-17,Georgia,4,android,en,55+
3011,2025-04-12,Georgia,5,android,en,25-34
3012,2025-08-11,Georgia,7,ios,en,35-44
3013,2025-11-10,Armenia,7,android,hy,18-24
3014,2025-11-22,Poland,6,android,pl,35-44
3015,2025-05-08,Germany,2,android,en,25-34
3016,2025-10-10,Russia,3,ios,en,35-44
3017,2025-11-21,Turkey,5,android,tr,45-54
3018,2025-03-23,Russia,1,android,en,35-44
3019,2025-05-11,Georgia,4,android,ru,35-44
3020,2025-12-19,Russia,1,android,en,25-34
3021,2025-07-23,Russia,3,android,ru,35-44
3022,2025-10-08,Russia,2,android,en,18-24
3023,2025-10-20,Germany,3,android,de,35-44
3024,2025-05-13,Poland,3,android,en,25-34
3025,2025-08-15,Russia,5,android,en,35-44
3026,2025-07-31,Georgia,3,android,en,18-24
3027,2025-09-22,Poland,6,ios,pl,25-34
3028,2025-07-28,Russia,7,android,ru,25-34
3029,2025-09-08,Georgia,3,android,en,25-34
3030,2025-04-27,Kazakhstan,5,ios,ru,25-34
3031,2025-12-30,Turkey,2,ios,tr,25-34
3032,2025-12-30,Kazakhstan,4,web,en,25-34
3033,2025-08-01,Georgia,5,android,en,35-44
3034,2025-09-16,Georgia,7,android,ru,35-44
3035,2025-08-14,Russia,2,web,ru,25-34
3036,2025-11-07,UAE,2,android,ar,45-54
3037,2025-11-27,Russia,4,ios,ru,25-34
3038,2025-10-13,Poland,1,android,pl,25-34
3039,2025-10-28,Russia,6,ios,ru,18-24
3040,2025-11-29,UAE,5,android,ar,18-24
3041,2025-09-05,Poland,5,web,en,25-34
3042,2025-08-06,Germany,1,ios,en,18-24
3043,2025-07-09,Armenia,2,android,en,35-44
3044,2025-06-12,Georgia,3,ios,en,18-24
3045,2025-06-29,UAE,5,ios,en,25-34
3046,2025-02-28,Poland,5,web,en,35-44
3047,2025-08-31,Poland,8,android,pl,25-34
3048,2025-11-03,Georgia,8,web,en,25-34
3049,2025-12-04,Turkey,2,web,en,18-24
3050,2025-11-10,Georgia,7,android,ka,35-44
3051,2025-09-24,Turkey,4,ios,en,18-24
3052,2025-10-06,Poland,6,web,pl,35-44
3053,2025-12-01,Turkey,1,web,tr,18-24
3054,2025-08-06,Russia,6,android,ru,18-24
3055,2025-09-30,Poland,4,android,pl,25-34
3056,2025-11-21,Georgia,1,android,en,45-54
3057,2025-10-26,Poland,5,web,en,45-54
3058,2025-11-21,Kazakhstan,6,ios,kk,18-24
3059,2025-12-16,Germany,4,ios,en,25-34
3060,2025-09-28,Russia,5,android,ru,35-44
3061,2025-12-13,Georgia,2,ios,en,25-34
3062,2025-10-16,Turkey,8,android,tr,25-34
3063,2025-08-03,Armenia,6,ios,en,25-34
3064,2025-11-11,Russia,1,android,en,35-44
3065,2025-03-07,Germany,2,ios,en,18-24
3066,2025-09-16,Germany,1,android,de,25-34
3067,2025-07-23,Georgia,6,android,ka,18-24
3068,2025-02-16,Russia,6,android,ru,25-34
